Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 23973,Super Luxury (Non AC Seater 2+2 Push Back),21:00,00:30,03h 30m,260.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23975,Super Luxury (Non AC Seater 2+2 Push Back),22:00,01:30,03h 30m,260.0,32 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9459,Super Luxury (Non AC Seater 2+2 Push Back),22:00,01:15,03h 15m,263.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3499,Super Luxury (Non AC Seater 2+2 Push Back),22:15,01:45,03h 30m,260.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3365,Super Luxury (Non AC Seater 2+2 Push Back),22:40,02:25,03h 45m,263.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2803,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,02:40,03h 40m,248.0,24 Seats available,3.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9367,Super Luxury (Non AC Seater 2+2 Push Back),23:00,01:34,02h 34m,261.0,34 Seats available,2.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 5205,Super Luxury (Non AC Seater 2+2 Push Back),23:15,02:30,03h 15m,263.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 46391,Super Luxury (Non AC Seater 2+2 Push Back),23:50,03:45,03h 55m,263.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),23:55,03:30,03h 35m,404.0,48 Seats available,4.5,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4378,Super Luxury (Non AC Seater 2+2 Push Back),23:55,02:54,02h 59m,261.0,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 4596,Super Luxury (Non AC Seater 2+2 Push Back),23:59,03:50,03h 51m,263.0,26 Seats available,0.0,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
SRKT Travels,Non A/C Seater / Sleeper (2+1),19:40,05:00,0-15h 0-40m,460.0,5 Seats available,3.8,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,571.0,2 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,00:25,03h 55m,690.0,9 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,00:40,03h 50m,522.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Sri NVR Travels,NON A/C Sleeper (2+1),20:50,23:59,03h 09m,566.0,18 Seats available,3.7,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 6569,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:17,04h 17m,377.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:30,04h 15m,345.0,30 Seats available,3.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51026,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:20,03h 50m,377.0,30 Seats available,2.7,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51452,Super Luxury (Non AC Seater 2+2 Push Back),22:35,02:35,04h 00m,377.0,34 Seats available,2.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51056,Super Luxury (Non AC Seater 2+2 Push Back),22:45,02:05,03h 20m,377.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:15,04h 15m,345.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:10,04h 10m,345.0,34 Seats available,2.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,03:15,04h 09m,488.0,14 Seats available,4.2,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6513,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:20,04h 05m,377.0,26 Seats available,3.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6600,Super Luxury (Non AC Seater 2+2 Push Back),23:20,04:05,04h 45m,376.0,25 Seats available,2.6,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6468,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:30,03:01,03h 31m,360.0,37 Seats available,3.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51256,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:55,04h 25m,377.0,32 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51006,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,02:50,03h 20m,376.0,34 Seats available,3.1,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6435,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:40,04h 10m,345.0,34 Seats available,2.8,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6582,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03:04,03h 34m,377.0,16 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
SRS Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:15,23:35,03h 20m,700.0,17 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,800.0,5 Seats available,3.9,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
PRL BUS,Non A/C Seater / Sleeper (2+1),23:59,06:30,06h 31m,450.0,12 Seats available,4.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
ORM Tours and Travels,A/C Sleeper (2+1),23:59,06:10,06h 11m,999.0,30 Seats available,3.5,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Vasavi travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,400.0,22 Seats available,4.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 2924,Super Luxury (Non AC Seater 2+2 Push Back),20:47,02:45,05h 58m,342.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4626,Super Luxury (Non AC Seater 2+2 Push Back),21:00,02:00,05h 00m,346.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
